measurement_concept_id,concept_name,measurement_source_value,class
1635770,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Stage 3C1,Staging/Grading
1635054,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Stage 3C2,Staging/Grading
1633536,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Stage 3D,Staging/Grading
1635230,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Stage 4,Staging/Grading
1635745,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Stage 4A,Staging/Grading
1634537,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Stage 4A1,Staging/Grading
1633372,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Stage 4A2,Staging/Grading
1634472,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Stage 4B,Staging/Grading
1634492,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Stage 4C,Staging/Grading
1634675,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T0 Category,Staging/Grading
1635422,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1 Category,Staging/Grading
1633268,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1a Category,Staging/Grading
1633680,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1a1 Category,Staging/Grading
1634736,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1a2 Category,Staging/Grading
1634236,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1b Category,Staging/Grading
1634237,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1b1 Category,Staging/Grading
1633595,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1b2 Category,Staging/Grading
1633287,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1b3 Category,Staging/Grading
1635010,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1c Category,Staging/Grading
1635048,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1c1 Category,Staging/Grading
1634301,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1c2 Category,Staging/Grading
1634032,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1c3 Category,Staging/Grading
1635469,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1d Category,Staging/Grading
1634265,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T1mi Category,Staging/Grading
1634491,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T2 Category,Staging/Grading
1633341,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T2a Category,Staging/Grading
1634765,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T2a1 Category,Staging/Grading
1635442,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T2a2 Category,Staging/Grading
1635038,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T2b Category,Staging/Grading
1635254,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T2c Category,Staging/Grading
1635342,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T2d Category,Staging/Grading
1634658,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T3 Category,Staging/Grading
1634714,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T3a Category,Staging/Grading
1635333,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T3b Category,Staging/Grading
1634455,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T3c Category,Staging/Grading
1635490,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T3d Category,Staging/Grading
1633809,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T3e Category,Staging/Grading
1635341,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T4 Category,Staging/Grading
1633723,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T4a Category,Staging/Grading
1633699,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T4b Category,Staging/Grading
1635241,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T4c Category,Staging/Grading
1634941,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T4d Category,Staging/Grading
1634404,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological T4e Category,Staging/Grading
1634791,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Ta Category,Staging/Grading
1634116,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Tis Category,Staging/Grading
1635889,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Tis(DCIS) Category,Staging/Grading
1635350,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Tis(LAMN) Category,Staging/Grading
1633441,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological Tis(Paget) Category,Staging/Grading
1635402,AJCC/UICC 7th pathology,AJCC/UICC 7th pathological TX Category,Staging/Grading
1633313,AJCC/UICC 7th post therapy clinical,AJCC/UICC 7th post therapy clinical M0 Category,Staging/Grading
1635542,AJCC/UICC 7th post therapy clinical,AJCC/UICC 7th post therapy clinical M0(i+) Category,Staging/Grading
1635457,AJCC/UICC 7th post therapy clinical,AJCC/UICC 7th post therapy clinical M1 Category,Staging/Grading
1633304,AJCC/UICC 7th post therapy clinical,AJCC/UICC 7th post therapy clinical M1a Category,Staging/Grading
1634795,AJCC/UICC 7th post therapy clinical,AJCC/UICC 7th post therapy clinical M1b Category,Staging/Grading
1633585,AJCC/UICC 7th post therapy clinical,AJCC/UICC 7th post therapy clinical M1c Category,Staging/Grading
1635704,AJCC/UICC 7th post therapy clinical,AJCC/UICC 7th post therapy clinical M1d Category,Staging/Grading
1634740,AJCC/UICC 7th post therapy clinical,AJCC/UICC 7th post therapy clinical MX Category,Staging/Grading
